ID,LATITUDE,LONGITUDE
1222334084,25.993661,-80.183711
1222334085,26.1675208,-80.120994
1222298208,26.27794,-80.26598
1222334086,26.172221,-80.255921
0064133321,26.20769,-80.24844
0067233313,26.13776,-80.23357
0064233068,26.20353,-80.20683
1222298209,26.047011,-80.199268
1222298210,26.23086,-80.10408
0074633328,26.064971,-80.268751
0092633351,26.18255,-80.28693
0064433073,26.31699,-80.1892
1222334087,26.287483,-80.201847
0064633305,26.15761,-80.1327
1222297814,26.21653,-80.22192
0064733021,26.04604,-80.20181
1222295213,26.20272,-80.175732
0142033021,26.025541,-80.20817
0105333327,26.13782,-80.42282
0105433076,26.306021,-80.278861
0064933029,26.00624,-80.38252
0061133313,26.19022,-80.251847
0065133309,26.168387,-80.146469
0065333023,25.99099,-80.18584
0093933319,26.182475,-80.203684
1222334088,26.331555,-80.217649
0065733009,25.98653,-80.13565
1222298211,26.29024,-80.20014
0066333020,26.01278,-80.15474
0066433060,26.24624,-80.12687
0067133004,26.14337,-80.1403
0067333068,26.22713,-80.20517
1222298212,26.08941,-80.15186
1222298202,26.06451,-80.23651
0067533321,26.22564,-80.27126
1222334089,26.27257,-80.259891
0136933308,26.18845,-80.11234
0067833069,26.26648,-80.16
1222292799,25.975917,-80.262592
1222298214,26.11389,-80.20211
0137033316,26.10084,-80.11021
0068033064,26.28414,-80.09704
1222298216,26.15053,-80.17935
1222297808,26.136521,-80.162132
0070333315,26.09863,-80.14505
1222297807,26.15605,-80.1702
1222297821,26.11023,-80.17747
1222334090,26.137331,-80.144211
1222298218,25.99578,-80.15842
0068133023,26.00073,-80.21288
1222298217,26.177411,-80.152662
0068233029,25.994,-80.3931
0068333026,26.029,-80.30984
0065033324,26.10586,-80.25835
1222297825,26.24619,-80.19118
1222334091,26.29678,-80.186541
0110633063,26.23339,-80.219
1222297817,26.29885,-80.23793
1222297818,26.25898,-80.19333
1222283628,26.27839,-80.09832
0137133311,26.15197,-80.1597
1222297826,26.189,-80.14117
0069033330,26.05456,-80.31435
0069133065,26.25564,-80.28124
0069233065,26.27105,-80.25906
1222284756,26.27209,-80.26154
1222334092,26.27063942,-80.26000977
1222334093,26.024621,-80.219282
1222298220,26.24374,-80.12415
0069633325,26.110952,-80.30108
0069733020,26.01008,-80.16585
0069933326,26.12137,-80.36041
0070033076,26.29798,-80.253738
0070133324,26.10537,-80.28413
1222334094,26.235551,-80.209192
1222334095,26.286862,-80.248439
0070633069,26.24143,-80.15515
0108833065,26.27098,-80.2645
0070933328,26.04729,-80.25867
0071033314,26.07257,-80.23491
1222298221,26.14458,-80.120051
0071233325,26.12071,-80.30064
0071533073,26.30908,-80.20039
1222334096,26.122591,-80.132672
1222334097,26.2403739,-80.1567965
1222298223,26.0358,-80.24352
0071733026,26.00719,-80.29804
1222298224,26.0263,-80.2205
1222298225,26.22219,-80.20571
1222298226,26.13734,-80.25615
1222297832,26.16841,-80.28675
1222334098,26.258981,-80.265702
0072033064,26.26227,-80.09762
1222298227,26.04736,-80.17571
0072233024,26.01704,-80.24215
1222284886,26.30598,-80.09639
1222334099,26.2694,-80.261971
1222334100,26.211516,-80.110894
1222334101,26.27276,-80.123052
0090033068,26.21955,-80.237232
0072833020,26.11295,-80.17756
0109633063,26.23475,-80.21127
1222334102,26.15356,-80.154522
1222334103,26.03248,-80.280733
0073233060,26.23186,-80.12297
0073433334,26.16155,-80.12985
0073833020,26.01135,-80.13931
0074133065,26.27176,-80.24133
0074233301,26.12121,-80.14079
0074333064,26.27904,-80.09619
0074433314,26.06132,-80.20936
0066833024,26.04608,-80.226612
1222334104,26.00752,-80.350941
1222334105,26.024701,-80.216801
0074933024,26.0103,-80.25639
0065233312,26.12167,-80.18446
0089833351,26.17061,-80.29037
0137833311,26.15806,-80.1718
0069533069,26.23985,-80.16186
1222334106,26.0455634,-80.2207379
0075133023,25.994374,-80.195238
0075233069,26.24203,-80.14594
1222292806,26.23549,-80.2941
1222334107,26.051951,-80.147311
0075333328,26.07291,-80.250492
1222334108,26.158261,-80.174711
1222297873,26.22869,-80.20395
0075833060,26.23265,-80.12119
1222298229,26.10662,-80.2023
1222298204,26.01673,-80.15219
0071833009,25.983851,-80.152182
1222298230,25.98573,-80.15363
1222334109,25.9873034,-80.1475902
1222334110,26.27144,-80.131201
0076333351,26.18741,-80.26971
1222297829,26.21772,-80.23562
0076433068,26.21609,-80.20457
1222334111,26.20826,-80.235412
0138133063,26.24894,-80.20043
1222298219,25.98055,-80.227712
1222334112,26.04616,-80.251792
0138233064,26.289861,-80.117552
0076633060,26.21145,-80.11429
0076733021,26.01374,-80.17947
1222334113,26.026391,-80.176632
1222298231,26.02654,-80.17153
1222334114,26.01143,-80.395201
1222334115,26.21536255,-80.22097778
0077133060,26.2447,-80.13552
1222298232,26.28854,-80.26783
0077333062,26.2607,-80.0983
0077633327,26.138395,-80.42256
0077533067,26.29959,-80.24751
1222298233,26.13969,-80.20422
1222334116,26.110281,-80.144691
0098233351,26.19095,-80.29397
1222334117,26.205891,-80.155771
0104033319,26.19425,-80.2418
0077833442,26.3262,-80.11835
0077933312,26.12231,-80.15915
0078033313,26.135971,-80.235681
0078233068,26.22472,-80.228
0078433317,26.109691,-80.221751
1222297828,26.1375,-80.23575
0138433021,26.04728,-80.17508
1222297834,26.04816,-80.17343
0079133021,26.02487,-80.20068
1222297835,26.03268,-80.194082
1222334118,26.141601,-80.329972
1222293104,26.28557,-80.20514
1222284776,26.12189,-80.27691
1222334119,26.121749,-80.188849
1222334120,26.15023,-80.226811
0107933024,26.02537,-80.25038
0079933317,26.120949,-80.241766
0080033064,26.26194,-80.11795
0079233312,26.10759,-80.16473
1222334121,26.1720273,-80.2548089
0080333309,26.17772,-80.14996
0080433334,26.18463,-80.13519
0080533076,26.287258,-80.275982
0080633024,26.01776,-80.21231
0080833024,26.00928,-80.246592
0080933073,26.325908,-80.202695
0081033064,26.29264,-80.09412
1222334122,26.214921,-80.156102
1222298236,26.174971,-80.146712
0081233076,26.28693,-80.28059
1222298237,26.04748,-80.22413
0139533313,26.15158,-80.21606
0088133305,26.15176,-80.11993
1222298249,26.17837,-80.25228
0081633325,26.11114,-80.307
1222298250,26.01506,-80.27954
0081833322,26.14516,-80.29272
0081933351,26.17874,-80.26484
0082133063,26.26512,-80.18716
0081733024,26.008293,-80.273918
0082333068,26.21716,-80.22498
0082533313,26.16209,-80.22339
0082733313,26.14417,-80.21241
1222298251,26.30668,-80.20066
0067733306,26.167661,-80.106842
1222298252,26.01024,-80.38733
1222334123,26.142131,-80.202731
1222292807,26.15792,-80.20229
1222334124,26.176322,-80.203341
0082933063,26.26927,-80.23284
1222298253,25.98539,-80.2636
0083133024,26.02493,-80.26495
0083233442,26.32115,-80.16536
0083033063,26.23472,-80.21553
0083333025,25.99638,-80.30862
1222297841,26.29513,-80.20335
1222292817,26.13968,-80.20374
0083533442,26.30184,-80.13551
1222334125,26.0632238,-80.2036619
1222298254,26.06319,-80.20277
1222297842,26.23443,-80.22437
0060733028,26.027319,-80.312591
1222334126,26.0238668,-80.3100132
1222334127,26.228801,-80.152981
1222334128,26.2734663,-80.1994699
0066033351,26.16991,-80.28204
0105933009,25.97458,-80.14738
0083833328,26.04475,-80.29302
1222334129,26.21178,-80.123162
0073133324,26.13419,-80.28925
0071133314,26.06269,-80.23302
0073633024,26.03988,-80.235472
0055433064,26.27857,-80.09668
0084433314,26.07224,-80.23414
0084533326,26.0976,-80.36646
0084033328,26.04558,-80.26687
0084633028,26.02268,-80.31595
0084833009,25.98592,-80.15842
1222298256,26.14235,-80.1615
0085033024,26.01779,-80.21433
1222297843,26.16583,-80.19315
1222334130,26.19376,-80.219202
0085133305,26.15953,-80.13899
1222334131,26.2245,-80.252852
1222298222,26.0095,-80.16155
1222334132,26.25634003,-80.17913818
0102033313,26.160362,-80.203153
0085633029,26.00693,-80.37924
0085733021,26.01142,-80.18497
1222334133,26.149841,-80.132722
0085933325,26.12432,-80.30488
0095433062,26.24974,-80.09747
0086133304,26.13377,-80.14073
1222298258,26.30182,-80.09529
1222297836,26.17199,-80.25402
0086033060,26.23075,-80.11275
0106833063,26.23423,-80.21297
1222292819,26.194959,-80.267403
0087033314,26.061152,-80.227951
1222297837,26.04388,-80.26552
1222334134,26.076521,-80.249412
1222334135,26.2335,-80.191021
0087533067,26.305471,-80.251971
1222334136,26.04441,-80.154292
0061933068,26.22773,-80.22852
0103633069,26.23304,-80.16663
0087833021,26.02687,-80.17612
1222334137,26.2498614,-80.2095386
1222297849,25.98398,-80.19194
1222334138,25.9757,-80.240781
1222297845,25.98625,-80.37812
1222284824,25.98284,-80.3936
0101733027,25.993101,-80.358432
0088833023,25.98675,-80.24644
0089033029,26.00698,-80.40522
0089133330,26.06491,-80.31551
1222297847,26.005675,-80.312
1222334139,26.2420106,-80.2444497
1222297872,25.98474,-80.24779
0113533023,25.99527,-80.201982
0089533328,26.05136,-80.25341
1222297844,26.007759,-80.39383
1222297852,26.02592,-80.22405
1222334140,25.9853113,-80.1410647
0138833021,26.01673,-80.1963
1222334141,25.980261,-80.148232
0089933073,26.2732,-80.18554
1222334142,26.121266,-80.192461
0138933319,26.16592,-80.246391
0090333311,26.13774,-80.16243
1222334143,25.9857474,-80.1509046
0065433060,26.22296,-80.127
1222334144,26.205111,-80.187872
0139033312,26.11446,-80.1933
0090733313,26.16442,-80.20866
1222298260,25.98425,-80.20382
1222298261,26.12349,-80.15026
1222298262,26.00822,-80.16563
1222297854,26.12307,-80.13881
0091033351,26.17072,-80.29748
0091133322,26.15223,-80.28503
0091233025,25.993291,-80.309352
0091333314,26.04656,-80.23603
1222296548,26.325691,-80.186601
1222297859,26.0744,-80.4027
1222334145,25.994901,-80.295932
0139433328,26.04521,-80.28869
1222298263,26.16929,-80.15417
0091533334,26.17307,-80.13046
0091633334,26.19657,-80.14397
1222298280,26.23599,-80.11449
1222334146,26.229891,-80.112071
0092033027,26.007607,-80.316407
0092133029,26.00665,-80.41597
0092233060,26.23513,-80.10902
0139733312,26.10837,-80.17893
0092333324,26.12901,-80.25538
0092433067,26.273991,-80.207122
0056133025,25.993217,-80.292627
1222297863,25.97482,-80.18395
1222297864,26.31271,-80.22189
0139833076,26.29981,-80.28002
1222334147,26.300451,-80.278891
0093033325,26.10428,-80.31198
1222334148,26.1794516,-80.2035822
1222297865,26.02215,-80.26513
0093133024,26.0122,-80.21414
1222298282,25.98299,-80.19811
0093433023,25.99421,-80.22964
1222292818,26.01703,-80.24288
0093833067,26.31333,-80.25163
1222298283,26.2545,-80.22272
0094033023,25.97309,-80.22556
0140133334,26.20423,-80.12746
0094133328,26.05203,-80.25676
0094333024,26.02336,-80.24744
0094433027,26.007768,-80.375839
1222334149,26.324613,-80.202887
0100633313,26.164916,-80.211631
0094533317,26.12151,-80.23473
0094733325,26.12057,-80.30075
0094833313,26.13624,-80.24219
0113433065,26.27228,-80.27779
0138533330,26.04463,-80.315
0095233064,26.28159,-80.11237
0095333023,25.99481,-80.21072
0140233309,26.18878,-80.17795
0095633025,25.9781,-80.29823
0095733020,26.00068,-80.134732
1222297815,26.18367,-80.18806
0095833309,26.1807,-80.14996
0095933067,26.31892,-80.20596
1222334150,26.0316344,-80.2576363
1222334151,25.9837338,-80.3591213
0096133311,26.12943,-80.17492
1222298284,26.30503,-80.18702
0096233442,26.29914,-80.1244
0096333023,25.99774,-80.20803
1222298285,26.00755,-80.14579
1222334152,25.996031,-80.148782
0096533060,26.23228,-80.12202
1222334153,26.01120186,-80.14949036
0096733325,26.12129,-80.29947
0096833066,26.25685,-80.17567
0096933311,26.12588,-80.15803
0097033009,25.99091,-80.14703
0097533026,26.03242,-80.31194
1222334154,26.002611,-80.199722
0097933065,26.2585,-80.25372
0098133311,26.13946,-80.18632
1222334155,26.088931,-80.146972
1222297870,26.01093,-80.24701
0098433071,26.24873,-80.27842
0098633308,26.18957,-80.12049
0140433021,26.0338,-80.1817
0092533067,26.286666,-80.235582
1222298287,26.15357,-80.17304
0098833063,26.2368,-80.19871
1222334156,25.98390389,-80.43265533
0082633324,26.104116,-80.272619
1222298234,25.98529,-80.13553
1222334157,26.135171,-80.211282
0085233321,26.19723,-80.25343
0099233076,26.29556,-80.279182
1222334158,26.20836,-80.260921
1222292889,26.04075,-80.36231
0140733441,26.31312,-80.0883
1222295319,26.26567,-80.2598
0140933301,26.12486,-80.13455
0141033025,25.98205,-80.24902
0141133024,26.045731,-80.238631
0141233325,26.10437,-80.3314
0141333062,26.21519,-80.10371
0141433328,26.07239,-80.25128
1222334159,26.12333,-80.254022
0099833311,26.16316,-80.19128
0141633315,26.08996,-80.15404
0141733330,26.04906,-80.31441
0141833334,26.16586,-80.12392
0099933071,26.24788,-80.24155
0100133026,26.01206,-80.29547
0100233326,26.11116,-80.39532
0100433311,26.1286,-80.14823
0087333441,26.31046,-80.07807
1222334160,26.0370171,-80.2415956
0100733314,26.05302,-80.2333
0113833325,26.117861,-80.331672
1222298288,26.1278,-80.3318
0100833351,26.18044,-80.26855
0101133304,26.14509,-80.123
0101333024,26.01774,-80.233
0101433068,26.20462,-80.20644
0101533027,25.98608,-80.329
1222297866,26.00095,-80.16123
1222297867,25.97736,-80.36625
1222297874,26.033562,-80.226664
0101933026,26.03265,-80.292
0102133023,25.9756,-80.244
0102233316,26.1022,-80.13331
0102533063,26.2515,-80.2098
0102733334,26.19721,-80.142
0102833020,26.02444,-80.16265
0102933029,26.01164,-80.3766
0103233328,26.07291,-80.26553
0103333313,26.15145,-80.22588
0103433025,25.98686,-80.274
0059433021,26.04615,-80.19973
1222334161,25.98687363,-80.2154007
0108533026,26.01967,-80.28608
1222298289,26.00074,-80.1431
1222298290,26.0002,-80.1431
0083733076,26.30735,-80.27968
1222334162,26.07175,-80.228272
0086833312,26.11822,-80.17838
0104233313,26.16442,-80.20717
0104533330,26.05996,-80.31413
0104633071,26.2571,-80.23722
1222297879,26.195692,-80.275991
0104833327,26.137486,-80.420567
0104933324,26.10507,-80.25718
1222294449,26.02262,-80.18951
0105233020,26.03652,-80.15463
1222334163,26.2895,-80.093962
0136533313,26.14931,-80.24517
1222334164,26.30009,-80.278741
1222284768,26.11098,-80.20122
0105533025,25.980077,-80.262945
1222334165,26.17925,-80.241371
1222298291,25.98956,-80.14758
0105833025,25.97707,-80.30766
1222297878,26.327972,-80.25099
0070833328,26.04715,-80.2587
1222334166,26.032511,-80.195672
1222334167,25.98607636,-80.30355835
1222283132,26.28133,-80.20324
1222334168,26.3208881,-80.111683
0055533020,26.03302,-80.15828
0074533315,26.108501,-80.143541
0081333328,26.057601,-80.252132
0138633330,26.06212,-80.33375
1222334169,26.06238,-80.185881
1222297885,26.09149,-80.19907
0142133326,26.10005,-80.37937
0106933063,26.269467,-80.201846
0106333326,26.10359,-80.37235
0106533063,26.23591,-80.20782
0106433063,26.23854,-80.20525
1222284852,26.3041,-80.18822
1222298293,26.12429,-80.36211
0106633334,26.18102,-80.14163
1222298294,26.104902,-80.36228
0107333317,26.10698,-80.21349
0107533064,26.27987,-80.09466
0107733324,26.11047,-80.25632
0079033319,26.19423,-80.20428
0108133312,26.10352,-80.18678
0108233064,26.27849,-80.12405
0068633068,26.20939,-80.204186
0108433328,26.05311,-80.25027
1222298295,26.24846,-80.28193
1222334170,26.299381,-80.281352
